date,developerResponse,review,rating,isEdited,userName,title
2023-09-30 06:02:33,"{'id': 39274503, 'body': 'Thank you for providing this feedback on the cost of Premium. We will pass this along to the team to review. If we can help with anything else, or if you would like to provide additional feedback/suggestions, please email us directly at support@myfitnesspal.com. Thank you!', 'modified': '2023-10-02T21:08:01Z'}",The cost for this is ridiculous nowadays...used to be $12 per month but now I’d love to go Premium but can’t afford it,5,False,domharris23,Used to be great...
2024-01-08 02:21:34,"{'id': 41183345, 'body': 'Thank you for taking the time to review the MyFitnessPal app. We’re proud of the robust app the MyFitnessPal has become. To make it even better, we’re employing ads to help cover some of our costs. If you need further assistance, please send us an email at support@myfitnesspal.com.', 'modified': '2024-01-09T17:03:11Z'}","There are now too many pop ups and add-ons, takes too long to load sometimes as well. Much more complicated than it needs to be",3,False,John Takis,Used to be better
2023-09-26 10:46:52,"{'id': 39182984, 'body': 'Thank you for your review, and for supporting MyFitnessPal. We truly appreciate your review. If you ever need help or want to provide feedback/suggestions, please email our team at support@myfitnesspal.com.', 'modified': '2023-09-27T18:28:19Z'}","Been using it for almost 10 years now thanks to my year 9 PDH teacher. It’s awesome, so simple and all the stuff you can do for free is legendary!",5,False,Mojo Momentum,Awesome tracker
2020-11-05 01:30:24,,"Love the app. Used it for years. I just swapped to the iPhone 12 and I notice when I’m on the edit entry screen, the tick to save doesn’t seem to pickup that I’m clicking on it unless I try a few times.",4,False,Unusually Skeptical,Brilliant app except..
2023-06-01 00:36:21,"{'id': 36887946, 'body': 'We are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/ or send an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2023-06-02T12:48:11Z'}",Most recent update has a bug. When you log food and press the tick the app freezes. You have to close and reopen the app for it to work again. The food will have been logged but it is a very clumsy and frustrating glitch that has occurred several times in the past,1,False,lobr8028,Bad update
2021-01-03 23:57:09,"{'id': 20180049, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send us an email to support@myfitnesspal.com.', 'modified': '2021-01-05T04:20:21Z'}",I just downloaded the app and have had nothing but issues. First it told me there was an error in setting up and to try later. When I tried later it told me the email was in use. Then when I tried to sign it it said it can’t connect to server. Not a great start. If I can’t even get into the app to use it why bother with it at all!,1,False,Justin (Aust),Poor start
2020-10-12 14:56:49,,"Have used this app for years. Couple of flaws in the free version with macros and numbers seem to be super random 
But I don’t care as I don’t know what I’d do without this app <3",5,False,Cbmayyz,Thank you MFP
2020-10-13 07:38:05,,"This app helped me lose weight a great deal in the past, just downloaded it again and was disappointed to see that I have to share my data to use the app and have no way of avoiding this blackmail. Unfortunately had to go a different direction and now use something else.",1,False,Mistamicckser,Disappointed
2020-09-01 21:15:39,,Had not used MFP for approx 2 yrs and logged into find a lot better functionality and a more expansive food database,5,False,jasmelb,Better product
2019-12-07 10:59:56,,"I really enjoy the little things in life. For example eggs. They’re small but not tiny, so you can call them little. Far out I like them eggs.",5,False,friedorpoached,Little things
2019-08-29 00:58:18,,So far I have found it Good for keeping track of food intake And weight.  Still to explore other features.,5,False,28/07/18,Easy to use app
2024-05-30 04:02:21,"{'id': 44294929, 'body': ""Thank you so much for your 5-star review. We are always striving to enhance the user experience, so our team is happy to hear you're enjoying the MyFitnessPal app. Thank you!"", 'modified': '2024-05-31T15:48:22Z'}",I've been using this app for ages now and find it an invaluable tool to keep me on track!,5,False,Leayeo,Fantastic!!
2018-10-27 03:10:44,,I downloaded this app on a recommendation. It’s features look quite interesting but the amount of personal data they wish to acquire and harvest is excessive for what is required. I just want to store my data locally and have minimal Uploads to the internet unfortunately this app wants  it’s too much of your personal data.,1,False,OzBaz,They want to harvest too much personal data
2018-04-27 00:26:00,,This app looks really good but for some reason it won’t register my details to sign up I have tried deleting it and re downloading it and closing all tabs but it still won’t work please fix this because this looks like a really good app.,3,False,PaperBand,My Fitness Pal
2024-05-27 01:14:42,"{'id': 44222108, 'body': ""Thank you so much for your 5-star review. We are always striving to enhance the user experience, so our team is happy to hear you're enjoying the MyFitnessPal app. Thank you!"", 'modified': '2024-05-28T17:27:35Z'}","Have kept regular track of my micro ingredients since health issues in 2002. Weight, health, blood sugar are all good in my third age.",5,False,G in Australia,Keeps me on track
2024-05-26 05:29:34,"{'id': 44222176, 'body': ""Thank you so much for your 5-star review. We are always striving to enhance the user experience, so our team is happy to hear you're enjoying the MyFitnessPal app. Thank you!"", 'modified': '2024-05-28T17:29:41Z'}",Help me track my daily calories and loose weight very efficiently.,5,False,jxgcjccjccu,"Very useful App with variety of food, exercise and activities."
2024-02-23 01:22:39,"{'id': 42215495, 'body': ""We're so happy to hear that you find our app helpful in your health journey. We pride ourselves on providing a comprehensive database of foods, so you can accomplish your goals. If you have any suggestions or need further assistance, please don't hesitate to let us know by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2024-02-26T16:58:07Z'}",Really useful app to track macros and know how many calories you’re putting in your body day by day,5,False,Paolo111000000,Great
2024-04-10 22:39:26,"{'id': 43229698, 'body': ""Thank you so much for your review! We're thrilled to hear that you're enjoying the MyFitnessPal app. If you have any questions or need assistance with anything, please don't hesitate to reach out by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2024-04-12T16:16:55Z'}",This helps you stay on track with food and gives you the reality check you need,4,False,Annie & markie,Use this app
2023-07-19 22:35:54,"{'id': 37826434, 'body': 'Hi Lou, thank you so much for letting us know! We are glad to hear this. We wish you all the success in reaching and maintaining all of your diet and fitness goals.', 'modified': '2023-07-21T17:18:05Z'}","Easy to use, great way to track and stay accountable. Lots of functions and features. Love the barcode scanning !",5,False,Lou Bazza,Fantastic app
2023-11-13 07:56:56,"{'id': 40131811, 'body': 'We understand your frustration. But like most free apps, ads make it possible to keep our app up and running (and available for free). It’s how we pay our passionate employees, who work hard to research, plan, and build new features while supporting a community of over 200 million members. If needed, please email us at support@myfitnesspal.com.', 'modified': '2023-11-14T16:25:15Z'}",Previous free version were a lot better and friendlier to use without the thousands of adds and limitations. This has now just gone into the money making business and no real effort to improve peoples lives or help with realistic target setting.,2,False,Kobvan,Review
2023-11-11 12:53:10,"{'id': 40107163, 'body': 'Thank you for your review of MyFitnessPal, we are happy to hear you are enjoying the program! If you ever need support from our team, or want to provide any feedback/suggestions, please visit: https://myfitnesspal.zendesk.com/hc/en-us or send us an email to support@myfitnesspal.com.', 'modified': '2023-11-13T17:06:31Z'}","Essential tool for macro tracking, super customisable.
The best feature is the barcode scanner, saves so much time. 
It the navigation is nice, but could be improved a bit.",4,False,Marymaeby,Good tool
2023-09-20 22:10:40,"{'id': 39082126, 'body': 'We do understand your frustration on this decision, and we do want to thank you for your feedback. We have passed this along to the team to further review. If we can help with anything else, please email us at support@myfitnesspal.com', 'modified': '2023-09-22T16:39:02Z'}","Haven’t used the app in a while. But sad to see that even the barcode scanner is now premium. 

I love the app but I just can’t afford to pay",3,False,meganr2272,Sad to see you have to pay for almost all features
2023-05-21 23:20:22,"{'id': 36689389, 'body': 'Thank you for your review of MyFitnessPal, we are happy to hear you are enjoying the program! If you ever need support from our team, please visit: https://myfitnesspal.zendesk.com/hc/en-us or send us an email to support@myfitnesspal.com.', 'modified': '2023-05-23T16:31:43Z'}",So far so good. Some meals that I eat don’t come up when I type them in that don’t have a barcode. Other than that it’s a great app specially with the fasting program,4,False,SeccyBrah,Beginner
2022-08-24 20:51:34,"{'id': 31687316, 'body': 'We appreciate the feedback (even when it’s not positive). If you’d like to read more about why we’re making this change, here’s a blog post that explains it - https://rebrand.ly/barcode22', 'modified': '2022-08-27T03:59:48Z'}","Used to be the top app for this, now reduced to flooding unskippable full screen ads to long time users, removing features that have been available for years in order to lock them behind and expensive subscription. Don't hop on a sinking ship, will be beyond unusable in a year, find another app.",1,False,timidlizard,Awful
2022-07-16 09:54:04,"{'id': 30996212, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2022-07-20T12:58:24Z'}","The calories on each meal are correct but the total up the top is different!
In the nutrition view on the bar charts the total calories view shows a different calorie count to the macronutrient view. 
Not sure how this is happening.. only on 2 days of 10. The rest of the days are correct",1,False,Npnp098,Incorrect calorie total
2022-06-11 22:08:23,"{'id': 30327467, 'body': ""Sorry to hear you're not enjoying the new update. After you have some time with the dashboard, we'd love to hear more detailed feedback to share with the team. Please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us/requests/new or directly at support@myfitnesspal.com."", 'modified': '2022-06-13T11:57:39Z'}",Weight tracking is now hidden away in a less accessible spot comparative to previous versions and has been placed with “plans” which are essentially micro transactions. This seems most likely for reasons of generating more revenue,1,False,Tricxta,Latest version does away with ease of weight tracking in place of selling plans
2022-01-16 00:52:32,,I’ve found this app easy to use. Love that I can scan barcodes. I haven’t got premium and it’s still fabulous.,5,False,ILWTTS,Love it.
2022-03-04 13:40:38,"{'id': 28436015, 'body': 'Thank you for providing this feedback. We will definitely share this with our team and we appreciate your help as we continue to improve our program!', 'modified': '2022-03-07T23:15:22Z'}",Please don’t make changes just for the sake of change if it’s no better than the old one. The new layout is a lot more difficult to use than the previous one such as entering food data. Ridiculous move. Wish I can revert to previous app version.,1,False,Plotteryplot,New app layout is lesser user friendly
2019-09-01 03:07:28,,"Love the app! Keeps me honest. 

Would love it if I selected grams in my settings that items with grams are displayed when I search. 
Using a cup measurement for solid items is inaccurate.",5,False,NikkkiC,Love the app
2019-08-15 04:14:00,,This app is helping my awareness of not only the volume of my food intake but also the frequency. Making me stop n think.,5,False,Annie from Anniesland,Keeping track
2019-08-14 19:34:37,,I love this app. Helps me so much with my weight loss. But it’s just started logging me out after each use. Please fix. Thank you.,5,False,MsEternity,Logging me out all the time
2024-03-20 02:55:58,"{'id': 42743747, 'body': ""We're so happy to hear that you find our app helpful in your health and fitness journey. We pride ourselves on providing a comprehensive database of foods, so you can accomplish your goals. If you have any suggestions or need further assistance, please don't hesitate to let us know by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2024-03-21T19:04:29Z'}",Have been using MyFitnessPal for years! It’s great to keep me on track and definitely helps me achieving my fitness goals!,5,False,CJAcoolhalo,Excellent
2019-05-06 09:28:09,,"Really annoyed with the new update taking away from macros, making you go premium. Used to really enjoy and use this app religiously, recommended it to everyone. 

Now I’ll be going back to a physical food diary. 

Such a shame that money has ruined it for some of those who were trying to better their lives without ego.",1,False,Seller013,Changed and Disappointed
2018-01-28 07:18:05,,Love this app but the past few weeks it’s starting to glitch. When typing in the ingredients for my new recipes the key board goes down after each letter I press.,4,False,jazziskook,Glitches
2024-02-28 10:43:03,"{'id': 42315778, 'body': 'We are so happy to hear that the MyFitnessPal app has helped you reach your goals! Keep up the excellent work!', 'modified': '2024-03-01T16:52:35Z'}",Easy to use and so helpful when trying to loose weight,5,False,AndrewR89,"So easy, thank you"
2024-02-22 02:23:29,"{'id': 42163951, 'body': ""We're so happy to hear that you find our app helpful in your health and fitness journey. We pride ourselves on providing a comprehensive database of foods, so you can accomplish your goals. If you have any suggestions or need further assistance, please don't hesitate to let us know by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2024-02-23T16:43:57Z'}",Logging my calories has really helped hold me accountable. I love how it connects to my apple smart watch to log my exercise.,5,False,Jalo1235,Great App to assist with weight loss!
2024-01-25 21:15:11,"{'id': 41609953, 'body': ""Thank you so much for your 5-star review! We're thrilled to hear that you're enjoying the MyFitnessPal app. If you have any questions or need assistance with anything, please don't hesitate to reach out by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2024-01-29T18:55:23Z'}","This app is helping me so much, I am gradually losing wait and it is really making me look at what I’m eating
The scanning is brilliant, 
This app is very helpful ❤️",5,False,Hazard123459845,It’s helping me 😊
2023-10-18 22:58:42,"{'id': 39640063, 'body': ""We're so happy to hear that you find our app helpful in your health and fitness journey. We pride ourselves on providing a comprehensive database of foods, so you can accomplish your goals. If you have any suggestions or need further assistance, please don't hesitate to let us know by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2023-10-20T15:12:14Z'}",Each day I work hard on my food consumption. This app makes me focus. Thank you,5,False,webbo4,Gives me purpose
2023-10-31 12:02:00,"{'id': 39876697, 'body': 'Our apologies for any problems you are having. We believe this issue should now be fixed. If you are still experiencing this problem, can you please follow the link https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com for further help? Thanks.', 'modified': '2023-11-01T19:40:32Z'}","I’ve been using this app for months no issue and out of nowhere it always crashes on the loading screen I have updated my iOS deleted the app multiple times and restarted my phone. I have wrote an email with no response, don’t rely on this app to work consistently.",1,False,MRsmallcox,App not working
2023-10-31 09:10:07,"{'id': 39875919, 'body': 'We are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/ or send an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2023-11-01T18:25:10Z'}","Since the new update, my app continues to quit out. I finally was able to log in and log everything. The following day it quit out again and now I’ve lost all my progress & what I was tracking. Unable to even log in anymore before the app quits out again.",1,False,chelssfayeeee,App lost all my tracking
2023-09-21 01:23:30,"{'id': 39082911, 'body': 'Thank you for your review of MyFitnessPal! We are grateful for your kind words, and pleased to know that the app has helped you along in your health and fitness journey. Keep up the excellent work!', 'modified': '2023-09-22T17:19:11Z'}","I am loving this app,  it’s easy to log food and track progress.  I love that it links with my watch.",5,False,MIK4L4,Excellent
2023-10-12 08:47:30,"{'id': 39501682, 'body': ""We do apologize if you're still having issues with the Strava integration. If you would like additional help, we kindly ask that you email our Support Team once more. Thank you!"", 'modified': '2023-10-13T15:53:05Z'}","Got some support. Starting working Has stopped working again. Very frustrating.  No support from help. They respond and ask incredibly stupid questions over and over. 

When it works it is good but if you get three days of syncing it’s a bonus. Not good enough.",1,False,Blackyshark,Worked well with Strava. Then stopped working
2020-08-25 07:22:31,,"I have been struggling to get bigger I’m hitting plateaus, so I thought id start tracking my food to see if I was actually eating enough. It is a serious game changer this app helped me heaps constantly getting bigger now",4,False,effanjj,Building muscle
2023-02-12 04:08:03,"{'id': 34845004, 'body': 'We are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/ or send an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2023-02-13T19:03:39Z'}",Seriously rely on keeping track of my kg and love this app but now swapping over to a different app. Every few weeks it crashes and logs me out and won’t let me log back in. Very inconvenient and triggering my ocd because I then can’t log my intake.,2,False,hsne fkdnendmd,Love this app but keeps logging me out
2022-06-22 11:26:55,"{'id': 30539498, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2022-06-24T12:58:06Z'}",New dashboard is ok but I think we could get most of the same functionality with fewer taps.  Calories are also not updating with some Apple Watch workouts like strength training.,3,False,josh morison,Workouts not updating calories
2022-01-06 01:30:35,"{'id': 27300325, 'body': 'Our apologies for any problems you are having. Please reach out to us here https://myfitnesspal.zendesk.com/hc/en-us/requests/new for further support. Thank you', 'modified': '2022-01-07T12:57:19Z'}","Have used this app for over a year now, have loved using it up until today. I woke up to record my meals to find it’s all glitched out and it’s no longer recording my servings size at all. This isn’t the first time this has happened either with glitches within the app.",1,False,Ba6ytay,Was Great Until Today
2020-05-31 09:08:07,,"Was happy to check my progress but then —it just disappeared!!?? I’ve missed my FitnessPal and now ii have the incentive to WALK!! Yes, we all need support and FitnessPal is my support. Thank you",5,False,eltnamerf,So pleased it’s back
2019-09-05 04:12:25,,"Keeps making me log in and accept terms and conditions every time I go on the app, very annoying please fix, great app.",5,False,hshajakaldlglkxchdj,Bug fix
2020-01-19 22:53:02,,"it’s an okay app so far, but whenever I try to set up the 1 month free trial for any of the plans it comes up with the loading sign and never loads. 
Also countless annoying sign up errors one after the other.",3,False,Char.lottie,fix things
2019-10-23 21:14:40,,The water does not seem to sync with the Apple health app. It appears to not even be an option to select when I go into the health app to check what data this app has access to.,4,False,Baldy97,Sync water with apple health app
2019-05-13 00:55:11,,Love it but it logs me out randomly. Didn’t remember my password before so I had to start a new account and start all over again.,5,False,yaaaaaaamz,Love it
2024-01-13 03:37:50,"{'id': 41333059, 'body': 'Thank you for your review of MyFitnessPal! We are grateful for your kind words, and pleased to know that the app has helped you along in your health and wellness journey. Keep up the excellent work!', 'modified': '2024-01-16T19:55:37Z'}","Best app I have, very easy to use, keeps you on track with everything you eat and motivates you to exercise absolutely love it !!!!!",5,False,Jerka53,Ms
2018-11-06 03:12:25,,I used this app years ago and was fine but now I’ve been in a loop just trying to log in again. It’s been impossible still. Very frustrating. Also it’s hard to set your own setting when it comes to calories or portions etc,2,False,2shaez,Hard to log in to
2018-08-01 20:06:51,,I paid for this App and liked it. Then after paying a subscription for several years the App is blocked until you “Accept” that they will now collect and store your personal data in the U.S and share that data with their affiliates. Unfair to have the App blocked with no way to use it unless you accept these new conditions of use.,1,False,Dr Kidd,Invasion of Privacy
2024-03-11 07:56:07,"{'id': 42541329, 'body': ""We're so happy to hear that you find our app helpful in your health journey. We pride ourselves on providing a comprehensive database of foods, so you can accomplish your goals. If you have any suggestions or need further assistance, please don't hesitate to let us know by emailing support@myfitnesspal.com. Keep up the great work!"", 'modified': '2024-03-12T15:44:40Z'}","As a 1st time User, I find the App very easy to use, many foods I enter are in the catalogue. 

Easy, quick, accurate enough & would recommend if anyone ever enquired.",4,False,Mr E Traveller,1st time User of Nutritional Intake
2024-01-07 20:34:21,"{'id': 41183342, 'body': 'Thank you for providing this feedback on the cost of Premium. We will pass this along to the team to review. If we can help with anything else, or if you would like to provide additional feedback/suggestions, please email us directly at support@myfitnesspal.com. Thank you!', 'modified': '2024-01-09T17:03:07Z'}",I just wish the premium program wasn’t so expensive. Otherwise it is so good. Thankyou.,5,False,Djs1945,Great program
2023-10-31 08:44:06,"{'id': 39876670, 'body': 'Our apologies for any problems you are having. We believe this issue should now be fixed. If you are still experiencing this problem, can you please follow the link https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com for further help? Thanks.', 'modified': '2023-11-01T19:38:50Z'}",The app keeps crashing. I can’t get past the log in screen,5,False,FestivalBeef,The app keeps crashing
2023-10-31 10:00:57,"{'id': 39875928, 'body': 'Our apologies for any problems you are having. We believe this issue should now be fixed. If you are still experiencing this problem, can you please follow the link https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com for further help? Thanks.', 'modified': '2023-11-01T18:25:26Z'}","Hi MyFitnessPal team, 

I use the latest iPhone and iOS and had used this app for couple of weeks and it was working really good. But with the latest update, I cannot open the app and the app crashes and closes automatically and haven’t been able to log anything for today. 

I even tried it on my partners device and got the same outcome. 

Would be good if we could use the app again.",3,False,KallsReviews,Got an issue with the latest app update
2023-10-24 03:31:55,"{'id': 39735654, 'body': 'Thank you for your review of MyFitnessPal! We are grateful for your kind words, and pleased to know that the app has helped you along in your health and fitness journey. Keep up the excellent work!', 'modified': '2023-10-25T14:27:38Z'}",This app makes it so easy to track my calories and makes me more conscious of what I’m eating and the nutrition in food.,5,False,chey.stephens,Love
2023-08-19 03:53:28,"{'id': 38411260, 'body': 'Thank you for your review, and for supporting MyFitnessPal. We truly appreciate your review. If you ever need help or want to provide feedback/suggestions, please email our team at support@myfitnesspal.com.', 'modified': '2023-08-20T21:24:21Z'}",Just an app that we all could use to keep track on ourselves,5,False,fun fame blovks,Keeping me in touch
2023-10-24 02:41:26,"{'id': 39735659, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2023-10-25T14:27:46Z'}",I have now been trying for over 12 months to connect my new watch - same brand and have been through most of the tips & helps within app and outside… just want them to work together…,2,False,Have to laugh,Linking to device
2022-06-02 03:29:00,"{'id': 30141595, 'body': 'Hi Jill, we are thrilled to hear you have been having success with the MyFitnessPal app. Thank you so much for sharing your feedback. Please see https://myfitnesspal.zendesk.com/hc/en-us/articles/360032272852-The-serving-size-I-need-to-log-is-not-available for more information. We wish you a lifetime of health and happiness!', 'modified': '2022-06-03T10:11:56Z'}",I like the scanner facility. I like the motivational messages. I wish I could be more precise in serving sizes in grams and not trying to work out fractions of a serving size. I like it overall.,4,False,Jill Newbie,New to my fitness pal.
2023-07-22 03:59:38,"{'id': 37875831, 'body': 'Our apologies for any problems you are having. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2023-07-24T20:47:31Z'}",Been using it for 9 years and will continue to use it but it’s gotten so slow and the memory for recently included foods disappears within days.,3,False,Anthony7462,Slow
2022-04-24 16:48:59,"{'id': 29388211, 'body': 'Apologies for this experience. We are aware of this issue and hope to have it fixed soon! For updates, please see: https://support.myfitnesspal.com/hc/en-us/articles/5716717249933. Thank you for your understanding.', 'modified': '2022-04-25T19:53:19Z'}","The app makes tracking really easy, but for some reason it just stopped working and syncing with my Fitbit?! I’ve uninstalled the app and logged back in but Ive lost all my data",3,False,Scrunhiessssss,New update/error??!!
2022-05-15 00:50:15,"{'id': 29778353, 'body': 'Hello! So sorry for any trouble. Currently the app is designed to match the language set on your device. For additional support please visit: https://t.co/a1pmDmaSg2', 'modified': '2022-05-16T16:03:12Z'}",I downloaded the app and somehow it is automatically set up in Mandarine. I tried to log in on website to change the preferred language and make it syncs with the app but does not work. I also deleted and downloaded several times but still.,1,False,hate it say it,Issue with setting up language
2022-01-27 01:22:28,"{'id': 27723753, 'body': 'Thank you for providing this feedback. We will definitely share this with our team and we appreciate your help as we continue to improve our program!', 'modified': '2022-01-28T14:22:45Z'}","The latest update has ruined the app unfortunately, I’m not sure why you have decided to remove the (amount) of serves you have just eaten. It now just seems to be the straight number of grams you have consumed. Can you please change it back and add the number of serves back. Thank you",1,False,sdog1212,What have you done.
2017-10-31 23:29:25,,"Love this app, a really helpful tool to track your daily intake and to keep yourself accountable. It also syncs with my Vivofit too, extremely happy. Highly recommend 😊",5,False,Stublue77777,Best app ever
2020-09-11 00:01:43,"{'id': 17840376, 'body': 'We are truly sorry for any issues you are having with the app. If you could please visit: https://myfitnesspal.zendesk.com/hc/ or send us an email to support@myfitnesspal.com for further help. If need be, you can always access the program via our main site at www.myfitnesspal.com.', 'modified': '2020-09-12T17:26:48Z'}","Free version loads so slow it’s painful , it’s almost unusable, it can take half an hour to add food it’s constantly trying to connect to something it only goes fast when airplane mode is active which is not useful for searching and adding new items , do not recommend, this never used to happen",1,False,Milestorme,Slow loading
2020-03-25 01:44:39,"{'id': 14245969, 'body': 'Our apologies for any problems you are having. Can you please send us an email to support@myfitnesspal.com for further help? Thanks!', 'modified': '2020-03-25T17:41:20Z'}",No matter how many times I tried it said error and said my email was already taken although I have never used it on this app before. After trying several times it finally worked before completely crashing and not letting me back into the account.,1,False,smcltchs,Wouldn’t let me make an account
2019-08-02 00:48:37,,"Very good tool to define what you eat & drink. Love the scanner for exact reference. Can edit entries before it goes in your mouth. Ignore exercise section- too time consuming to add. 
Nutrition, goals and kilojules really helpful to good eating.",4,False,chrendy,What goes in for weight loss
2024-06-02 20:21:22,"{'id': 44370144, 'body': ""Thank you for taking the time to share your positive experience with us. We're thrilled to hear that you're finding success with our app! If you ever have any questions or feedback, feel free to reach out at support@myfitnesspal.com - we're here to help!"", 'modified': '2024-06-04T13:56:52Z'}",It quite easy to find your meals and count your calories,5,False,oscette,Easy to find meals
2024-08-23 08:27:14,"{'id': 46274343, 'body': ""We do apologize if you've come across any inaccurate food entries in the database. Please see https://support.myfitnesspal.com/hc/en-us/articles/360032274312-Food-Feedback-Report-incorrect-foods-on-MyFitnessPal for more information on how to report this. Thanks!"", 'modified': '2024-08-26T17:56:21Z'}",Need more varieties and yo to date products and more options. There is a lot of calories that are incorrect which is crucial when your counting them.,3,False,Tee1131984,Need more varieties and up to date products
2024-05-27 04:33:20,"{'id': 44222039, 'body': ""Thank you so much for your 5-star review. We are always striving to enhance the user experience, so our team is happy to hear you're enjoying the MyFitnessPal app. Thank you!"", 'modified': '2024-05-28T17:26:20Z'}","Love the ap , I would just suggest that instead of listing the grams for food quantities just list number of servings as in 60 calories for x3 gummie bears or bread x2 slices 179 calories",5,False,Fun Fizz,Review
2024-03-25 05:14:34,"{'id': 42844249, 'body': ""We're thrilled to hear that our MyFitnessPal app has been instrumental in your health and wellness journey. Keep up the great work!"", 'modified': '2024-03-26T15:36:28Z'}","I love using my fitness pal. Before this I didnt really know what I was eating. Now I’m more aware of my diet, macro goals and calorie intake. And it’s so easy to use!",5,False,Emily J 66,Love this app!
2024-02-05 11:00:27,"{'id': 41798547, 'body': ""We're thrilled to hear that our MyFitnessPal app has been instrumental in your health and wellness journey. Keep up the great work!"", 'modified': '2024-02-06T18:53:57Z'}","Makes being in a calorie deficit a breeze!
Love the positive reinforcement when you sign your diary off at the end of the day.",5,False,Stacec88,Great app!
2024-02-04 00:37:41,"{'id': 41335470, 'body': ""We're thrilled to hear that our MyFitnessPal app has been instrumental in your health and wellness journey. Keep up the great work!"", 'modified': '2024-01-16T22:47:04Z'}",I use this app daily now. Keeping track of my foods and water intake.,5,True,Class has,Keeps the motivation going.
2021-07-13 22:02:07,,Easy and helpful,5,False,radp45,Super helpful to have a track of everything! Very easy to use!
2023-08-07 11:27:44,"{'id': 38177588, 'body': 'Our apologies for any problems you are having with data missing. For additional support please visit: https://myfitnesspal.zendesk.com/hc/en-us/requests/new or send an email to support@myfitnesspal.com.', 'modified': '2023-08-08T22:05:13Z'}","Great app, works perfectly. I understand that a successful business needs to make money but when something changes and wipes all your history, when you’ve been using the app for years it’s a massive disappointment, in search of another app with scanner now…",1,False,TerryDee123,Fantastic App - Radical change
2022-05-10 10:25:30,,The first bit about the terms and conditions is dodgy especially the privacy part but other than that the app is good.,4,False,Other Big Man,Review: terms and conditions
2022-04-25 03:24:13,"{'id': 29405813, 'body': 'Apologies for this experience. We are aware of this issue and hope to have it fixed soon! For updates, please see: https://support.myfitnesspal.com/hc/en-us/articles/5716717249933. Thank you for your understanding.', 'modified': '2022-04-26T13:16:52Z'}","I absolutely LOVE MyFitnessPal and pay for the premium subscription, but I have barely been able to use any of the features since last week. I’ve reported the problem and received a generic response saying it’s likely there would be prolonged downtime - this is not acceptable guys, come on!",1,False,Kimcee0105,What is going on?!
2021-11-12 03:51:54,"{'id': 26259624, 'body': 'We do apologize for any frustration with the Premium subscription. For additional support, or to provide further feedback, please visit: https://myfitnesspal.zendesk.com/hc/en-us or send us an email to support@myfitnesspal.com. Thanks!', 'modified': '2021-11-14T22:04:38Z'}",A massive database put together by the app users. Including myself. And now I have to pay. I don’t expect something for nothing but the price doesn’t reflect the community assistance. I’ll go elsewhere thanks.,3,False,Bethaniemay,Paid app
2021-10-27 23:27:30,"{'id': 25969589, 'body': 'Thank you for contacting us and for using MyFitnessPal - we are truly honored to be a part of your health and fitness journey. Apologies, the features noted are currently only available on iPhone and Android platform (iPad and Web support is not currently available). We hope to expand in the near future!', 'modified': '2021-10-29T13:38:35Z'}","I can access Plans, Recipe Discovery, workout routines on my iPhone but not on the iPad. This is really annoying as it’s visually much easier when home to use the iPad. Otherwise, I love this app - please help.",3,False,elk28,"Why no Plans, Recipe Discovery, workout routines on iPad?"
2021-05-29 01:41:20,,1 week in. 1.5kg weight loss. Set a goal of 0.5kg per week. Actually helping to modify and influence my food choices. Feeling physically healthier too.,5,False,nickdr,Working Well
