date,review,rating,isEdited,userName,title
2023-05-22 11:23:31,"Can in the next version of instagram update we get to shuffle the photos in an existing album of photos. so it’s easier to move them around in whatever order we’d like. And can we add new photos to the existing album of photos we posted (like fb).
Can we also get to delete even if there is only 2 photos in the album. I sometimes like the first photo but would like to get rid of all the rest and just keep just the one and currently i can’t do that. 

Insta is a great social always loved and my favourite to sue but with a few more updates and upgrades to its system it’ll be amazing! 
thank youuu!! :)",4,False,marsolity,Next Update Pleaseee!!
2022-07-28 12:53:23,"I love instagram and have used it since 2017. however some of the updates recently are making me use it a lot less. for example the newest update where all videos are posted as reels? absolutely hate it. I don’t think I’ll be posting videos on instagram from now on. I didn’t even really like the update earlier this year where the videos went into a different format, but still classified as “videos”. I don’t want all my posts to be reels, I just want to post normal videos what’s the point in making them reels???? instagram I love you but this update is making me really think twice about how I advertise my business. I'm thinking of just using TikTok instead if I have to post all my videos on Insta as “tiktok” format anyways! please please change it back instagram 😢",1,False,RiderAmelie,hate the new updates
2020-11-22 22:07:50,"I never do reviews”however my arms got twisted with Instagrams” Constant Restriction on the basis of “Pack with Lies”  “Falsely Accusing”& Not only that but Blocking for the same reasons over&over &over again, even if I have sent the screenshots of my linked account that there is nothing there or ever was!!!!
It just doesn’t make any sense WHY???? would I do something to jeopardise using”only app I so far loved using”UNTILL NOW”Why not prove me wrong?? By sending me any evidence over your racist stupid constant restrictions claim)& I will 💯 % willing to corporate, If there is nothing to hide then WHY NOT INSTAGRAM?? Please share what you accusing me of without any hesitation. This Is just (WRONG UNFAIR FALSE ACCUSATIONS PACKED WITH NOTHING BUT LIES ) now after reading my review GO ON TARGET ME EVEN MORE👍🏼wouldn’t surprise anything you can do & how you misuse your power! 
Even Half a star would be to much for such kind of app.",1,False,tj seb and L,Accusing Targeting People Falsely!!!!!!
2019-02-20 07:28:05,Ooo Yass is the day you get a new phone number and I can call you back if you want me to call you back if you want me to call you back if you wanna I was like omg was the night you got me a call from my phone and you know I wanna I gotta do y’all think I want you and him and you and him I don’t want you and I wanna is that you like to go do I gotta is your way to come back now you have no to sleep but you can call him back now and then he will call me back now I cannot is that time you get home I love ya so I’ll call ya back if y’all don’t have any idea if you want me to call you back if you wanna I would love to come back to see if y’all want anything,5,False,tragic x,Ooo
2019-10-22 05:34:30,"I am apart of the video editing community and I have a few things to say on behalf of it

1. Please put posts and comments back in chronological order. It’s confusing and I can never see my friends posts anymore. Even though I do put post notifications on, I have too many friends to put them on for all

2. Your photo, video and audio quality isn’t very good. In fact, it’s a massive issue. Please make it so that your app doesn’t ruin the quality of mine, and many others posts

3. Not enough hate pages get taken down. I report hate pages on actors, hate pages on the LGBT+ community, racist pages etc but it always says it doesn’t violate anything. I for one think this is ridiculous that people can get away with such horrid acts on this app. I reported a page telling people to kill themselves and you refused to take down the account. EDIT: it’s pride month and you guys have deleted 3 pride videos that I know of and when I reported and account called antilgbts who were saying bad things about LGBT+ members, you said it didn’t violate your terms and conditions?? FIX THIS

I love Instagram but a few changes must be made for the sake of everyone.",2,False,102837378282,Love the app but needs improvement
2019-05-04 14:29:13,"A couple of months ago I noticed that when I clicked on the entries in the notifications section (the one with the love heart) it no longer shows me the post. It only shows the comments, if any, below the post. So if I go to that section and there are 20 likes for a post and I click one of those it’ll show me any comments made on the post, otherwise it will be a completely blank screen. Whereas it used to show the full post ( picture and number of likes and then comments.
I have looked on someone else’s Instagram on their phone and they aren’t having this problem. So it seems like a random bug.
I’ve updated the app. Deleted it and installed it again and still no change.",3,False,Vertigrator,Buggy for my account
2019-01-18 13:48:30,I’ve been a fan of Instagram for years however this new update doesn’t share my posts to majority of my followers. Friends and family telling me they had to search me up just to see my holiday pictures instead of seeing on the feed. It’s disappointing and truly makes me believe that Instagram won’t be the go-to if it keeps heading in this direction. It’s clearly tampering with advertising rights as well which is disturbing when I google something and next thing I know I see an ad for that product. No one likes to feel like they don’t have control over what they see. Not cool.,5,False,Heichebakfnnecjc,Disappointing update
2023-06-15 11:04:34,"This app is the main place I share and find art for some of my communities, and now that hashtags have changed so that we can only see ‘top posts’ and ‘recent top posts’ in hashtags, I can’t find the most recent pieces with the hashtag, making it a lot harder for me to find the pieces by small artists, and have my own pieces reach outside my small circle, just add a normal ‘recent posts’ option for hashtags so that I can find pieces unburdened by the algorithm, and I’ll be happy, you had it before, so it can’t be hard to put it back, thanks!",5,False,Uundyne,Can’t use hashtags anymore
2018-11-03 06:47:40,"I have only had Instagram since March this year. when I finally got it, I felt like god had answered my prayers😂.

But as I used it more, I realised there is a dark side, it’s addictive, very. So if you have an iPhone 6 like me on iOS 12, you can set time limits or get the app to do it. So be careful with how much time your spending on it.

 And when you report stuff, like porn, Instagram doesn’t always remove it. It just says “this post doesn’t violate our guidelines” which is frustrating because Instagram should be a safe place for people young and old. 

One more thing, you guys can’t seem to make up your mind with the updates. When I get an update, 2 days later there’ll be another one ready and it will completely change the layout. 

Also on my friends phone, which is the same as mine (iPhone 6) and the same iOS (iOS 12), his will have the previews of the stories when he first opens the app, whereas mine won’t.

Sorry for the massive essay, but I thought this would help you make up your mind if you want it or not, and yes you should get Instagram coz it has a lot of great features 😉",3,False,Courcoulos1,Review from a 13 year old
2018-08-21 10:19:29,I’m not very happy I have been enjoying Instagram so much like it’s the best I go on every day and look at cool posts and text my friend and FaceTime with them it was really cool and every time I saw a really cool picture or video I would save it on the thing we’re you could sauce things on Instagram I had like over 300 things saved and I used to look at them all the time however😡😡after I installed the new update I went on instagram and it said we have removed all your saved things they have replaced it with this thing that’s friends can scan and then they can get you as a friend that is utterly useless absolutely a waste it got rid of all my saved things and I loved them so much now I can never see them again😡😡😡😡 I AM NOT HAPPY WITH THE NEW UPDATW,3,False,😘😘sez,😡
2023-08-25 00:32:16,"I was honestly loving this app up until the recent update, without the ‘recent post’ when looking through hashtags that show all the post from most recent to least recent has made the app much less enjoyable, having to scavenge to find recent post under a hashtag. It takes way too long to find recent posts because of this issue and the post are not sorted by recent to less recent, and this can’t even be solved by ‘recent too posts’ because that also doesn’t not sort post correctly. At this point I’m honestly considering using a different app as this issue had made it pretty much unusable for me and no longer enjoyable to use, I’ll probably leave it behind after this update.",2,False,JayMay03,Hashtag issue
2021-11-26 03:06:41,Hey my account was hacked over a month or two ago I’ve done everything to try get it back I’ve gotten a lot of people to report the account and for some reason you didn’t take it down I’ve tried to log back in so many times I’ve reported on the log in page that it was hacked and you emailed me but then nothing has happened since I’m very very disappointed in Instagram for letting this go on so long this person is pretending to be me texting people trying to invest in bit coin I would just like the account to be taken down plz take my account down and I also have a second account that was linked with the main one is that able to get taken down to plz contact me on my new Instagram quirke_courtney,1,False,account was hacked,My account was hacked and Instagram didn’t do anything about it
2018-08-10 05:21:25,"I would really appreciate it if I could choose to say if I’m online or If I’m offline. I would also like it if I could choose to restrict who sees my posts without actually setting my profile to private. There are people
I know in real life that I would rather not see when I’m online and when I’m posting or my overall activity such as commenting and liking. I’m a private person and I don’t want too many people prying into my life by hounding me with questions. If I made my profile private or blocked these people. It would only be like poking the fire. I just would like more privacy when it comes to other Instagram users and I don’t want to make my profile private because in my case it wouldn’t do anything.",3,False,nessinoodles,Suggestion?
2024-06-17 08:31:36,"My dogs instagram account got hacked and there is non existent help from Instagram support when this happens to you! A lot of their help pages have unknown loading errors (including to report an intellectual property violation!). There is no way to lodge a support ticket or email them to explain the situation. The two methods given for retrieving the account are not acceptable - one is a selfie video - which doesn’t work for dogs and the other is asking two friends on Instagram, which they only allow from a selection of 8 friends that THEY choose - I don’t know these people! At least let me select some people I know!! It’s very disappointing to learn how bad the support service is for this app once you are in this position. It’s making me rethink using the app at all.",1,False,Belpry,Very poor customer service
2023-08-10 23:00:04,"Why is instagram trying to be like tiktok?
There is a bug in the update where hashtags barely work. I was trying to search for something specific and the feed just kept repeating the ""top posts"" on the subject which means all the other posts were invisable. It's no longet user friendly, I wish the old insagram which valued images would come back. I don't want to be fed what the algorithm thinks I want to see, half the people I follow I barely see their content. This app really is going down the toilet and I hope an app is created that is more like what instagram used to be. Very disappointing!",4,False,lilsparry44,Instagram is ridiculous
2022-06-23 12:37:55,"I’ve used Insta for 7 years and it was always a good app to communicate with friends and family however the quality changes a lot whenever I post a story it goes all blurry I’m not sure why it did that I’ve emailed Insta about it but they never replied back I was very skeptical about it at first I thought it must’ve been my phone but it wasn’t because my friends had the same problem aswell besides the negative things it’s a really cool app, you can get ideas from it your fav actors,models,athletes etc are on it and you can socialize with them yk see how they’re going! You can also FaceTime your friends which is nice! overall imma give Insta a 7/10 🤷🏽‍♀️",3,False,eetswaainnit,my overall opinion on Insta
2020-11-18 08:18:18,I am extremely disappointed with the latest update. I have been a loyal Instagram user since 2012 and this is the worst change that has ever been made. The heart and soul of Instagram was about sharing photos then it developed further to allow videos and over time the ads crept in. To place a reels section where the upload button used to be and a shop button where notifications used to be is ridiculous. Please revert back to the previous layout. It’s very frustrating to click and be taken to a page you have no interest or intention of going to. There have been other changes over the years that have bugged me but this is by far the worst and I strongly suggest the developers revert on this or they may lose a lot of users. PS bring back the ability to create compilation videos.,1,False,trcabroad,Disappointed
2019-01-19 08:11:09,"For the last month (mid dec - mid jan), every time I try to post something with multiple images the app says ‘We’ll try again once there’s a better connection’  and then I wait and wait... turn WiFi on/off... open close app.. update the app... then I read somewhere on the internet that deleting instagram and reinstalling it fixes the problem so I tried that. Now that is I what I have to do EVERY TIME for my post to work. Why???? Big fan of instagram but this is really annoying. Plus when I reinstall it deletes my drafts and I have to do all the edits again!",5,False,aangela_a,Sick of having to reinstall app in order to post
2019-08-07 11:59:43,"I love Instagram, it’s a great app. A big part of this great app is likes and comments and views and followers. 

The new update where the feature of viewing other people’s like count has disappeared is a bit annoying. 

First of all, I don’t think that this should be something that affects every Instagram user. I feel like my parents are ‘banning’ me from something or I’m getting punished. I understand why Instagram chose to do this (mental health reasons), but I don’t think it’s fair that everyone has to deal with it. There should be a new feature where you can turn people viewing your amount of likes off like you can with comments. 

Second of all, this update has even affected me viewing my own likes. On two of my posts, I can’t even view whose liked my post let alone the number. Hopefully this glitch/bug will get fixed because it is extremely inconvenient.

I have high hopes that Instagram will change and fix this new update because I’m concerned the app may start to lose users and influencers.",4,False,amaliothecheerio,Is the new update necessary??
2018-10-03 07:26:16,"Well I had linked my IG with my FB account and from a few days I had started receiving a notification that said that I need to re-login with my Facebook account to access my Instagram! 
Whenever I tried to re-login, it won't and recently I updated my IG app and tried using it, the notifications were like 'we cannot refresh', 'something went wrong please try again later'! So I uninstalled the IG app and re-installed it twice and apparently now I cannot even login to my account! 
Is there anything that you people can help me with? Because I surely don't want to make a new account!",5,False,Palak Kamboj,Can't log into my account!
2017-12-06 05:19:06,"when i try logging into my account or any account, it would always say “sorry, but there was a problem with your request” even though i put in the password properly & my internet connection is good it still won’t work & even though you updated the app & stuff i’m still not able to login to my account or any account, the only way i’m able to login is to use instagram++ which is a copy app that i can use in case i delete instagram, or i can also login to my account if i’m on the website. i cant login to my account whatsoever on the instagram app itself & its really annoying me. i also had my account since may 2016 & when the archive option came out, there was no archive option for my account at all but there’s archive options for every other account but mine. please fix this problem as i have been waiting for an update & for you to fix this but oh well you haven’t even fixed it & im really sad..",5,False,Razan Aboucham,always a problem with my request
2018-08-18 01:47:33,"Features are constantly being moved around at every single update - it’s incredibly frustrating to keep having to re familiarise oneself with the new interface. 
Such as moving collections from being easily accessible on the profile to having sit in some inconspicuous location. 
Also I still consider the removal of maps one of the most ridiculous moves. I used to choose food places based on location and now I’ve moved to saving food photos to collections (which is now annoying to access sooooo). 

Feels like even after all this time instagram can’t make its mind up on how it wants to do things and it’s been annoying to use for that reason.",3,False,Saaakaa,Constant change in features is confusing
2022-04-18 22:36:03,"Beware!!! I love instagram and I have had a business instagram page for over years but just out of nowhere they disabled it because apparently I need to prove I’m over 13years of age, im 34. When I login there is an appeal button but when I click the link to appeal and fill out the form which I can attach proof of age it doesn’t work! Then there is a countdown until they completely deleted and I loose everything. No one to contact for help. 5years of customers and a time capsule of photos and business achievements lost! Please help!",5,False,Please help fix my account!,Help! Disable account and no way to appeal
2017-10-04 12:38:59,"Updated this app at the beginning of August but had to delete it and sync to an older version from iTunes because it crashed on start up every time. 

Updated a few days ago hoping it would be fixed since it's been two whole months now but it still crashes. Deleted and reinstalled several times a day before giving up today and syncing an older version from iTunes again.

Another thing, the ""algorithm"" would be much more useful if it ackowledged when I have seen a post (i.e. when I like it), and didn't continue to show it every time I refresh the app. What is the point of mixing up all the posts ""so you see more of your feed"" if it just shows the same posts every time I open the app? I've liked the photo so I've obviously seen it and therefore do not need to see it seven more times.",1,False,sailortwips,Crashes
2024-06-11 15:08:53,"Many people have been complaining about it being annoying, but currently, it’s having a big effect on artists. META AI is being complained about from hundreds of artists because ITS STEALING PEOPLES ART TO TRAIN THE NEW AI. and somehow nothing has been done about it. In the past, we were able to block this AI system from taking our art, but we are not able to do that anymore. Many people are using AI disturbance filters to mess up the AI from stealing their artwork, but lately it’s gone over the rails. Everyday I see artists quitting because of this feature, and switching to other socials instead.  It’s really sickening that people see their favourite artists leaving, and Instagram really needs to do something about it. 
Overall, Instagram is a good app to socialise and have fun, the same for artists, but like I said, it’s not in a very good state. And it’s not just artists complaining about it, but others as well. Around half of us want this AI to be gone.

SUM IT UP IN A SENTENCE;

META AI is impacting artists by stealing their art to train up this program.",3,False,Tarocak3,Remove the META AI feature
2023-08-26 13:27:53,"Umm I’ve been having an issue with the music on my highlighted stories lately and I know many others are having the same problem. So basically the music on the highlighted stories just stop working?? Like for instance I’d post a picture on my story and then add music to the picture, it’ll work for the time being and last for up to a few days to a few months. For some reason it stops playing on that same story after some time has past. Please fix this bug cause it makes my stories look stupid without music 😭 anyways besides from that, I love instagram!",4,False,NixxyB,Problem with Highlight Music
2020-05-23 11:37:05,"Your algorithm does not make sense. Frustratingly I do not receive the right global exposure I should, given the level & quality of content I put out; non sensical. And more often than not the follower counter is inaccurate given the numbers who follow and those who drop out. The simple maths do not work! I am at the stage disillusioned and now really do not care much for number of followers. Who cares. And it’s not because I have not paid for promotion phases - I have. It’s like Instagram is begging for me to promote more before that needle moves anywhere near north...

Frustrated Heavy User",5,False,kennethwhlee,Followers!
2021-03-04 23:33:20,"I’ve had Instagram for a couple of years and haven’t had any problems with it until recently. Wanted to post some wedding pics but before I could finalise the post it crashed. That was nearly two weeks ago, and ever since the app has crashed every time I’ve tried to make a post and even when I’m just trying to browse my feed. The longest it’ll work for is about 10 minutes (or just before I can submit a post). Tried all the recommended solutions for a problem on their help page, which hasn’t helped. I reported a problem in hopes they’d get back to me, but it hasn’t happened yet. 
Feeling quite frustrated that I can’t post anything via my computer as it seems like the app on my phone is just not going to work anymore.",2,False,Natalieisabranch,Won’t stop crashing :(
2019-07-19 04:17:27,"I get the intention behind the invisible like update but honestly it is just troublesome for business accounts. 

I know many, including myself who uses Instagram as a marketing tool. Seeing the amount of likes from similar account will tell us the popularity of different contents and conduct research on how we should be marketing. Now that is all gone it’s extremely difficult to access this kind of data. 

At least provide business accounts with additional ways (on top of what’s already available) to see the engagement of different posts/posts from other accounts.",5,False,FeathersInTheWind,No likes
2020-02-17 08:06:46,"So I have 1 instagram accounts, I just made a new account so now I have two Instagram accounts and so I've been staying on that account posting stuff. I go to my other account many times and keep switching and stuff right, so basically whenever I'm on my new account and I wanna post something it keeps saying that I can't post anything, every time it says for me to tell them about what they r saying is wrong it keeps on just staying on my screen so I can't even post stuff anymore or fix it!!!
Sorry if this was confusing but Instagram is not letting me post stuff on my new account?!
Please fix this!!!",4,False,Mejas!,Please fix this!
2023-12-17 17:44:10,"So apparently my account was compromised recently, meaning I had to change my password. Well, I never wrote it down because originally my account wasn’t going to last long, but it ended up sticking. So, the app asked me to change my password, but in order to do that I need to enter my old password, which I didn’t remember. So I tap ‘forgot password’ and it immediately kicks me off it (not allowing me to even try to attempt it) and sends me back to the previous screen where I must enter my old password and my new password (twice to confirm). I’ve been stuck like this for weeks now and can’t gain access to my account which is REALLY starting to bother me now. 

Thanks a lot Instagram for booting me out of my own account and not allowing me to get back in whatsoever.",1,False,Kid That is Broke,Account was compromised
2023-11-19 23:43:51,"I love Instagram. It’s been so much fun communicating and connecting on this app. However, I’m finding it incredibly disheartening reading reports, as well as observing that Meta and lnstagram had been cancelling accounts and limiting access to accounts, particularly media accounts and photos coming from Gaza and Palestine more broadly. Facebook has been consistently criticised for its lack of adequate response and action regarding the explosion of online child sexual abuse material offences occurring on its platform. Thousands are being killed in Palestine. The world has a right to bear witness to their deaths. Please stop censoring this media. Doing so effectively says that their lives don’t matter to meta’ and instagram”s corporate body. They matter to most of the rest of the world.",1,False,PoupieDoux,Instagram’s and Meta’s seemingly limiting the media and information coming from Palestine
2022-08-02 01:35:32,"Instagram use to be my favourite social media platform but now it’s so frustrating. We want to have it back to the way it use to be, posting photos, only who you follow on your feed not random suggestions. Reels. Worst idea ever. If I wanted to scroll through my feed and watch videos I’d go to tiktok, not Instagram. It needs to go back to its own original idea of sharing photos. That’s why people loved it. It was its own app, now it’s just copying tiktok. I hate it. I hardly use the app now because I’m sick of seeing videos everyone and again my feed just being random accounts that it’s suggesting for me. It’s really going down hill and I won’t keep the app if it keeps heading in the direction of copying tiktok.",2,False,Chel.mich,We don’t need another tiktok
2021-09-22 08:46:51,"I am unable to reshare posts to my story which is incredibly frustrating since everyone else can and it is a FEATURE of instagram. I have reported this problem FIVE TIMES and still no one gets back to me or helps me with this issue. I have tried literally everything to try and fix this from my end and I cannot. 
I have had previous issues between my personal and business account and have NEVER found resolutions for those also. 
I am so infuriated that there is NO, and I mean ZERO support from Instagram. It has gone completely downhill.",4,False,ashashad02,"Seriously, why can I never get any kind of support?"
2020-09-01 20:05:29,"This app is a great platform to interact with others around the world and to keep up with friends and family, I genuinely appreciate all the work and effort that has made this such a great social media app. However, I have faced an issue recently. My account has been disabled without any prior warning despite me not having violated any community guidelines and not having posted anything in over a year, therefore, there is nothing to report me for. I have tried appealing this decision via the instructions on screen from the login prompt dozens of times but have not received a single reply. I hope this issue can be fixed soon as all my contacts with friends and family are on this platform. Thank you for your time and effort.",2,False,Abcdefghigklwjfj,Account mistakenly disabled for no reason
2019-10-12 07:41:09,"I love this app so much but I have been having the worst problem for the last 3 days!
Every time I try to go into my DMs it comes up with my account, the Photo button and the “Create new massage” button but none of my friends accounts who have sent me messages are showing up! The only way I can see what my friends have sent me is by going into the “Create message” button and click on their account.
This is really upsetting as I contact my friend primarily through Instagram DMs. Also this problem is only happening on one account, which happens to me my main account. This is a great app so this is highly frustrating! PLEASE FIX THIS FOR ME IT IS VERY ANNOYING!",4,False,probablydissapointer,DM PROBLEM *PLEASE FIX*
2019-04-02 20:37:05,This app is a very good app however I would only rate it a 4/5 because my account (not just mine but lots of other peoples) can’t get the music feature for your stories or add posts to your story. This is not any problem with my phone because I logged into it with my sisters account and it works perfectly however I can’t get it on mine. This is why I created a new account which was ok from the start because on my story I could do everything until the next day all of the music features +more was gone. Apart from this it’s a great app and the age limit should be 10+ so that’s what I think and thank you for reading.,4,False,nz_kiwi123,Can’t get a lot of the features
2019-01-02 07:37:56,"Could you please make it possible to share your collection lists to other people, or even have combined collections that you and multiple people could add into. I believe this would have a great impact and could be used in multiple ways:

- Having collaboration with other friends based on common interest.

- Sharing of funny videos, memes, recipes, fashion.

- If you lived in a shared room with maybe 2 other people you could have a collection based around different meals each one of them could cook.

- It could be used as a temporary Party organiser, sharing maybe themes or diy drink mixes or decorations.

- Doing a renovation on house and you could use this feature to provide different options of decorations, wall art, wall features, carpets, furniture etc..

I believe I would use this feature quite frequently and could come in handy to a lot of other people so please take notice of my ask and maybe test it out. Thankyou for listening. Jake",5,False,Jakehry,I have a suggestion to make.
2022-05-13 22:04:17,"(I love instagram it’s my favourite social media platform) But I have just been hacked. My email, passwords, and recovery phone number have all been changed and I cannot get back into my account. Messages have been sent to my family and friends trying to hack them the same way as I got hacked. I have proof of these messages from family and still there’s nothing I can do to get back into my account and no one I can message/call to get my account back? Love instagram but there should be a way to recover your account when this happens.",5,False,Livvylee06,Hacked need help
2018-09-29 14:42:19,"As instagram continues to add more features,  in some cases these features are unavailable for some accounts. 
A number of my friends have had similar experiences to these difficulties and reported the issues with the ‘just shake’ tool, however that feature fails to provide its purpose of helping. After writing multiple responses it feels like there’s no one on the other side.

My account does not have access to the ‘questions’ or ‘ask me anything’ feature. My other account on the same device however has all the features.
The immediate response is to question my part as the user- either my device is up to date, what ios am I on, what device am I using and have I updated the app. Obviously however, since my friends on different devices, and I have ensured my app is updated to the latest version I can ensure myself that it is the carriers flaw as I can no longer do anything else and it’s been a few months. 

However in terms of business, or social interaction it is quite impressive that the app can really be helpful to serve these purposes.",3,False,seriana james,Minor and annoying bugs
2018-01-12 00:22:18,"I have been using Instagram for many years I like it but I have many old account that I don’t use anymore but when I click on the profile and click log out it doesn’t let me. When I click log out it switches to a different. When I look at the accounts I logged into it is still there. Please fix this. Because every time I want to add a new account I have to delete Instagram and sign into the accounts I want and it is very annoying!!!!! 

Also I saw an account posting nude photos. It was a swimwear brand account. So I reported them but then Instagram said that it is not doing anything wrong. You need to fix this !",4,False,SNAPCHAT HATER 1,It doesn’t let me log out
2024-06-07 11:11:58,"Honestly, if you want to be driven slowly insane but non existent customer service. Forget about gaining any insight of instagram from instagram, read blogs from all other sources as instagram shares nothing and responds to nothing. This is the upteenth reinstall. They keep expectations to themselves. You loose posting, liking or following functions for no reason or some minor infraction that they never disclose and leave it up to you to work it out. Like all great ideas, we stay in on the hope that they'll actually start treating users with some respect. Considering the $$$$$$$$$ they get from advertising. Numerous issues bugs that never seem to be resolved. They are extremely slow to Remove fake accounts or deal with copyright issues, it is an convoluted process.",1,False,The Chosen Ones,Great idea but badly realised
2023-06-12 09:21:05,"I have 3 accounts, two being business accounts which means I follow a lot of people. I am constantly getting multiple notifications a day from the 3 accounts of “x and 2 others shared reels” It’s ridiculous. I can’t turn notifications off as I have business accounts and need to know when I get messages etc. I also can’t go to every account I follow as I follow hundreds of accounts This needs to be fixed. I am trying to run a business and im always getting notifications about reels, some I know for a fact are for reels that are weeks old. It hinders my productivity and it’s very annoying No one cares about old reels and we certainly don’t need to be reminded of them multiple times a day especially when you’re trying to run a business",1,False,Alyssaaaaamydud,Stop the reel’s notifications
2019-12-02 06:01:04,"I have never really had a problem with instagram until recently... when I am in the app it glitches out of the app and I can’t even stay in the app for 2 minutes without its crashing or glitching out again. I have tried multiple things to fix it but the only way for it to work normally again is to wait... which takes a while (couple of hours or even days). This bug is really annoying and frustrating to put up with so please try fix it.

Other than that the app is probably one of my fav social media apps and is slot of fun to use.",5,False,00078018 Anonymous,Crashing/ glitching
2022-02-03 12:56:09,"1. Every update is progressively making the app more unappealing to look at -- and adding new features nobody asks for. (Yes, I'm referring to the shopping tab.)

2. The algorithm is broken. I am a big fan of games, anime and artists. My feed previously was filled with all of these things (amongst a few others such as memes, meme videos, cat videos, etc). My current feed is filled with selfies of people I don't know and sunsets. No matter how far I scroll I can't find any posts relating to MY interests which should be evident by the accounts I follow and what I post. It's quite literally ruined the app for me as the conveniency of being to scroll through so much content on your feed was something other platforms didn't have, but now that has been ruined.

3. Instagram is trying to become the new TikTok by promoting reels and it is quite literally disgusting how much the platform is restricting the growth of so many smaller accounts -- mainly artists. Not to mention instagram's god awful cropping and the reduction of quality.

If my feed doesn't magically fix itself, I'll probably just switch to twitter. Oh how such a good platform has fallen.",1,False,aussiediva72,Instagram is just getting worse and worse.
2021-09-09 03:58:03,"Personally I’ve been a user on Instagram for about 4 years, and generally thought it was an excellent app for what it promised. Recently an update came through and the chat theme and reply feature had been removed (iOS btw). Why did that happen? That’s what I need to know. The reply feature in chats were extremely useful, especially in group chats where a large number of messages have been sent. The chat theme was less of a necessity but it’s removal to me made no sense. It was optional and didn’t interfere with the user interface in a negative way. So I ask, Why? Just why?",4,False,jebeneb,The updates just keep messing with the app
2020-11-04 23:52:42,"My page is a simply friendly instagram page that does not violate in any way the terms and conditions of the community guidelines of Instagram, yet it was disabled for more than 24 hours. I had to take extreme measures in order to get my account back. This is unacceptable. I understand that it is a big platform and cannot for physically have human communication with their support services, however there needs to be a change when it comes to asking for help. Even the forms that you are supposed to fill out don’t even work half the time. I have had to send countless emails, messages, reports and forms and still I received very limited responses or no guidance whatsoever. 
Please change this and bring about a better solution for your users.",2,False,jciencje,falsely disabling my account
2018-04-08 03:20:13,"I used to like Instagram but now it’s kind of junk. Nearly impossible to reach new audiences unless somebody gives you a shoutout.

The algorithm is designed to show you what they think you want to see, however what you end up seeing is junk which racked up a lot of likes quickly. Gimmicky junk which you might absorb in a second and chuck a quick like on it is shown above all else.

It also is impossible to use it to follow friends and family, but also you can’t keep up with your favorite sports because it’s all out of order. They have mentioned it will start favoring time sensitive but it will still be out of order.

Facebook decided to make money quickly by ruining the app, but the app will probably start failing once a rival app comes along with enough people using it.

The two stars are because it used to be great but if you want to use it to get exposure it’s not really worth it.",5,False,Will-2014,Designed for famous people to become more famous with bad posts.
2019-08-24 01:00:42,"I used to think Instagram was great. I didn’t even mind the changes they made to the ‘likes’ system. Great set up and ease of use.
However, their help / support system is honestly awful. When you have legitimate problems with your account, caused by Instagram themselves, you get nothing but automatic responses and directions back to the Help Centre - which, if they were helpful, you wouldn’t need to log a support request in the first place. They’re just not willing to help you resolve any issues 
Guys, you need to do better. Yes you have 1 million+ users and I can appreciate that it would be hard to manage all the requests you’d get on a daily basis, but other companies manage it and do it well. 
I may only be one account in millions on Instagram, but as your customer, I’m just as important as each of the others.",1,False,brooke vb,Help Centre is a joke
2019-04-08 11:25:19,Love the app and haven’t had any problems until recently.. I’ve been trying to launch a business idea recently and have had an Instagram account for it now for 3 weeks. A week in I tried to pay to promote a post on my account to further my reach but when I got to choosing my payment method the app crashed. I checked that the device and the app all had the latest software and still didn’t work. I then deleted and redownloaded and the issue still occurred so I tried to do this on a different device thinking maybe it was the devices problem but the issue still occurred. I have reached out to Instagram 3 times now for assistance with this matter but never received any response so I’m left just to accept that this feature will never work. Was disappointing and quite frustrating to be honest..,1,False,Kaynej96,App Crashing
2018-06-12 02:52:52,"Why y’all gotta ruin the fun of instagram for the small accounts?!??!? Heard only 10% of our followers now will see our posts. And out of those 10% will not like/comment on ur photos at all. Isn’t the point of instagram to show your photos with your friends and followers and to see their posts as well? Stupid! People (small accounts) will probably stop using this once they don’t get enough “activity” (likes, comments etc) because what the flipping heck is the point of posting when no one will see it anyway? Other than that, it’s a great app due to being able to go live and put stories just like Snapchat.

Edit: why are some of our posts/images aren’t loading properly? It just shows the reload button and no matter how many times I press it, it doesn’t reload and my photo is just blank.",1,False,Irish Kaye,PUT IN CHRONOLOGICAL ORDER
2020-10-16 06:16:23,"I hope Instagram sees this message, I’ve been using Instagram on and off since I was only 12 but, it’s my favourite app behind Facebook and it’s perfect for sharing memories... however I believe it can be improved by adding post-posting editing tools. I’ve made a whole heap of posts where the cover photo on my grid no longer works. It’d be an awesome feature if the app developers could allow us to edit posts more in depth after they’ve been posted. Especially after a multi photo post has been uploaded and when I want to change the cover photo on my grid.",5,False,dylanawats,Overall Good
2017-09-21 11:08:02,"I am rating the app a one not because I'm angry or anything, it's because I can't actually open the app. I will try tap the app it will darken but it won't do anything else. I physically cannot get into the Instagram app. I have tried deleting and reinstalling the app, I have tried completely turning iff my iPad and turning it back on but it didn't work. i have searched the internet for help but it wasn't helpful, as it says to contact Instagram through Facebook and I don't have Facebook. I have tried doing all the steps it has told me to do but again, it hasn't worked. So this is my last chance to get back into Instagram. Please help me out here by fixing this up. I am pretty sure that the reason it is doing this is because of the update because ever since I updated Instagram, it stopped working. Please help. Thanks.",1,False,DinoMiloRICE,Please help.
