date,review,rating,isEdited,userName,title,developerResponse
2019-05-15 01:08:16,"The only thing that I would want to see different is the ability to group chats and sticks and gifs. 

Work chats 
Private chats 
SFW chats 
NSFW chats 

Stickers SFW
Stickers NSFW

Gifs SFW
Gifs NSFW 

Other then that I love this app the group control is amazing as well as the other aspects keep up the amazing work guys ^_^.",5,False,MLA42,Almost amazing,
2017-09-17 13:39:30,"It's been quite some time that Telegram has removed this function. Because of this, I can't delete all the old messages in group chat. This has resulted the phone to lag. What happened ? Please resolve this soonest ! Thanks.",1,False,leemichael48,No CLEAR MESSAGE Button,
2024-02-17 07:22:32,I had it working fine for months and since December I can’t get anything to open. Not a single thing. I’ve tried everything I know. Useless!,1,False,z0000000000000med,Useless,
2023-09-23 04:01:14,On iPhone 12 pro max (ios 15) after updating to 10.1 we have app crashes when using proxy. Need to delete the app a then reinstall.,1,False,yasha_57,Crashes on 10.1,
2023-08-22 09:32:09,The new update is awful the reason I use telegram is because it’s not like the other garbage social media apps. Please get rid of stories and all the other garbage.,1,False,PlacentaJuan,New update is terrible,
2019-12-28 12:36:49,That would be good if I could filter certain keywords and block the posts containing those keywords,4,False,Bababarghi,Filtering keywords,
2020-03-03 00:29:13,How annoying is this feature that telegram hasn’t fixed despite the many help requests it gets because it,2,False,human2bill,Exceeded login,
2024-08-27 08:47:11,"this app is really good and safe im using it for 11 years ive never seen a privacy issue or anything else , you can see new features every day in this app , thank u durov ♥️",5,False,drrssddd,phenomenon,
2023-10-09 13:23:39,Why there is problem in login this app . I want u to take a look amd fix this soon thank u,2,False,Dalee t,Log in problem,
2023-05-16 13:53:05,"My account is hacked by AI and there is no way to contact a customer service nor anyone at all, my information has been compromised, this is the worst app ever to use !! Not safe at all !",1,False,Karen LCH,My account got hacked by AI,
2021-09-14 23:20:52,I just hate how all reply’s are linked down bottom of page and separated from the main post.,2,False,ruokcu2,reply’s,
2019-05-27 04:03:51,Can you make video call available please?,4,False,drewqaghjihgkokvfhk,🙂,
2019-04-17 07:59:32,"Could not complete my account profile even though I uploaded a photo, added my name and agreed to the terms and condition. Kept pressing Next and nothing happened. Bummer! No choice but to delete the app.",1,False,dinu2112,Set-up issues,
2018-03-25 09:50:25,Please add a report feature. I was added to a group of random people. The group was about selling bitcoin or something. And a random creepy uncle pm me.,3,False,hdnsnxkgtqyuae,Is this app safe?,
2024-03-21 11:03:09,The last iOS update freezes the app! Worked just fine until then!,1,False,GamerBoy196,Last update freezes app,
2019-03-23 16:00:06,I’ve just downloaded this app and asked me to upload picture and add name. The page doesn’t seem to go further than that. I need this app to communicate with my tutor! If you can fix this and I’ll redo my review. :),1,False,Tenzin Jessie,Can’t open,
2024-04-18 01:22:26,Unfortunately this platform has allowed itself to be corrupted by big tech and certain pages like Tommy Robinson News wont work on app store downloaded apps,1,False,mj81081,Apple censorship,
2023-07-11 15:41:00,Works for a while then Keeps saying to check internet connections despite excellent connection! Keeps asking for proxy! Refuses to register my phone number,1,False,JamieGugumae,No good,
2022-03-29 09:04:50,Kept getting added to new crypto scam group chats. The constant spam notifications on a new innovative way i can invest got so annoying it wasnt worth having telegram downloaded.,1,False,Margaret Dooland,Spam,
2021-10-07 07:07:51,It's unnecessary to alert everyone when you join telegram. Can someone explain the point of this?,1,False,Fdghhi,Why do you need to alert everyone when someone joins?,
2021-04-02 14:25:24,"This app needs to be removed. It’s harbouring every deplorable that every other platform has seen fit to remove. Parler was rightly removed for the same issue, it’s time telegram was too.",1,False,AJNeedles,Remove this app,
2024-08-03 23:34:33,"Every time I open the app the whole app crashes, freezes and cannot be changed except by closing the app.",1,False,lRoguel,App crashes,
2024-04-26 23:37:54,I downloaded telegram again and I’m not getting no activation codes or whatsoever even tho I tried everything like what’s going on it is so annoying,1,False,A Y M E N,What’s wrong with telegram,
2023-09-28 14:29:52,"My account was stolen, I tried in every possible way to contact support to solve my problem, and all the time I did not see any answer.",1,False,AOkI176438119,Contact me,
2023-06-04 11:00:41,"Finally gave in and deleted my account. Sick of the constant spam and no decent method to block/filter unknown contacts.

Such a shame, its an alright app without the spam.",1,False,mattnotley2004,"Spam, spam and more spam!",
2020-12-19 01:33:33,All my message is gone.... please fix this.,3,False,Yiyun Z,message history is gone,
2022-08-16 06:22:07,I am sick and tired of getting spam messages from all of the places all over the world the people I don’t even know.,1,False,KahramanMasrahliAbdullah,Too many spam,
2024-06-24 04:02:28,"Yet you demand it … there’s no way to open the app without it. Deleting and reinstalling the app makes no difference. 

Get stuffed!!!",1,False,cheekychews,You’re not getting my number,
2024-03-13 09:08:14,"I can’t access a single chat, every time I click a chat it freezes my app, nothing fixes it.",1,False,BraedenJDC,Doesn’t even work!,
2023-07-13 20:11:23,"It opens up and when you go to the chat,it just keeps loading",1,False,brvasquez,Freezes,
2024-07-17 03:51:05,"The most unsafe app, lost money due to scammers & didn’t even give them by bank details or anything. asked for support from the telegram team & not one word back.",1,False,Don’t use this app1,Not good,
2024-06-06 06:25:59,I waited 4-5 hours and it’s still says “too many attempts try again later” fix ur app cuh,1,False,Cheeseeater69,Too many attempts try again later,
2022-07-09 15:27:06,Had been updating the apps but continues updation isn’t working for iPhone 6 anymore.,2,False,•008•,Customised tones isn’t working,
2022-04-02 10:00:06,"Not happy at all with how the game is run and who is running it, they don’t stay online long enough and make you wait hours do not download",1,False,gjc jo,Complaint,
2021-07-01 04:19:57,Voice Chat needs to get fixed ASAP! Frustrating getting kicked out multiple times!,1,False,Frustrating As,Latest Update,
2019-09-19 12:19:00,I am iOS version telegram installed but no updating my countact to telegram😡😡😡😡😡😡😡😡😡❤️,5,False,❤️🤘@TeaM_xXx_hacKeR🤘❤️,No updating my countact to telegram😡😡😡,
2019-09-20 08:54:01,Crashes sometimes,2,False,Rabi the great,buggy,"{'id': 10810995, 'body': 'Sorry for the inconvenience. Can you please contact us by email qa@telegram.org to provide more details about the issue. Thanks in advance!\n', 'modified': '2019-09-21T21:09:20Z'}"
2018-10-13 13:15:11,"When you are offline you can't listen to musics in telegram at all tnx to new update, i just use telegram for offline  music....",2,False,Dodo Amir,No network no music in new update!,"{'id': 6193291, 'body': ""This issue is fixed few versions ago. Please, update the app if you're still didn't."", 'modified': '2018-12-01T17:33:47Z'}"
2023-03-17 22:16:02,The in app calling is so unreliable on my new iPhone I just use FaceTime and don’t bother trying to use it anymore. It never connects. Very cursed app.,1,False,Liam🍭🍺🍾,Calling doesn’t work,
2020-09-02 12:11:13,When installing the app I said to not use my contacts but it still did and my contacts were notified of me using the app!!!!!!!!!!!!!!!! 🤬🥵😳I recieved a message from someone I would not want to.,1,False,Yuuuuuuuuuuunnnnnn,Data  breach BEWARE,
2018-12-30 02:15:16,"This app breaches so many things I don’t even know where to start. As a blind user. I can not user this app with voice over. 

I would give this a 0 star if I could.",1,False,gdhenhshwh,Down not support Voice over.,
2023-09-23 17:17:09,"It’s soooooo annoying 
With the new update it crashes all the time and doesn’t open the app at all 
Please fix it",1,True,amir747,Issues with new update,"{'id': 5894401, 'body': 'Sorry for the inconvenience. We want to resolve this problem, but we need your help. If you have time, and the issue still reproducing, can you please sent us the details on qa@telegram.org (iOS version and iPhone model).', 'modified': '2018-11-12T01:50:44Z'}"
2023-07-17 16:00:27,"I forgot my password two-step verification.
Then I turn on two-step verification, - I don’t use e-mail.
Please help turn off two-step verification, or clear reserve password. 
Thanks",1,False,Valentyn_13._,NEED HELP,
2021-11-06 04:30:40,"All my set up have turn to default.
The icon in home page show there are new msg but there is not. Very annoying.",1,False,fuhonggg,1 Star for new update,
2021-10-13 13:51:48,"Even when I turn off my mobile data for telegram app, why was it still sending me notifications. Thats dodgy.",1,False,this app seems dodgy,Dodgy,
2020-02-14 18:49:57,i love this app but please bring back the old layout before the latest update. the new update on how u open up chats and the icons before this were nicer :/,5,False,miuksmiu,telegram app layout,
2020-07-09 00:52:12,I’m always finding myself reading the same messages because Telegram says they are unread. Fix this please.,2,False,felipedru,Unread but read,
2023-10-29 18:08:46,I cant add additional another account. The app crash again and again.,2,False,ethiopiatigray,Cant add another Account,
2024-05-13 16:56:37,Always received late message and i am using 300 mbps speed 5g data but still facing problem,1,False,Superrrrrrrbbb,Late message problem,
2024-03-21 11:44:39,Whenever I try to open a chat or do anything with the app it just freezes and I cant use it,1,False,CaptainOz80,App’s not working for me,
2022-06-28 09:45:34,"But too many spam groups created and having to leave & report as spam, so, bye-bye Telegram…",2,False,Marius ZA,Used to be good,
2022-01-30 07:35:38,"I can’t seem to find this app on my watch even though it says it works on the watch

Watch Series 6",1,False,Gvnbhnjhhbnn,Doesn’t work on watch,
2019-09-28 01:04:00,"I don’t want to sync my phone contacts so I cannot remove the notification.

I have OCD and this triggers me. If I don’t want to sync contacts let me remove the notification.",1,False,SourishWhale,Remove contact sync notification,
2024-06-14 15:58:29,No security all info can be accessed on the web if need to use u support apps made to work like telegram not this joke,1,False,No one moite,Private no for the people wondering,
2020-07-27 13:21:50,Why is it showing me that I’ve been logged into in other states on multiple devices when I’ve only ever logged into one.,1,False,nothappyatallpleasedosomething,What privacy?,
2023-09-25 15:18:07,"After I update my telegram this app crash on my phone and I can’t reach my telegram now 
plz fix that",1,False,Aminfa 16,My telegram crash after this update,
2023-08-23 07:04:54,Telegram limits the number of stories which can be posted in a day and in a week. Why? Competitors offer this feature for free!,1,False,Kat tomma,Limits Stories,
2019-11-25 02:59:20,New version is not asking for passcode when I enter it both whilst already open in the background and when restarting after closing it,1,False,James of the USS Voyager,Passcode,
2018-09-11 16:19:10,"Literally showered with notifications “your friend joined Telegram” 
First of all: who cares? Secondly: there’s no way to turn that notification option off! You serious? Uninstalled straight away.",1,False,NickAustralianLover,Annoying!!!,
2023-11-02 00:51:22,This is my worst experience using app. I don’t know why my phone number has been banned with no reason,1,False,Nhjthjeugja,Too bad,
2023-06-15 08:30:27,It’s frustrating while you are not gonna play any video in your iPhone,1,False,Neer12111,In iPhone video are not playing,
2022-06-06 04:26:50,"I can't log in to my account, it keeps sending msg, Exceeded the limit try again later.",1,False,Kranti1979,Access issue,
2022-04-06 21:33:08,Be aware as lots of scams happening on telegram. I got scammed out of all my money on there and don’t want the same thing happening to others,1,False,anonymousA12,A place for scammers,
2021-08-18 01:35:22,"…In authoritarian regimes, which are on the rise like it’s the mid 1930s all over again. You guys have to fix this for the safety of your users.",1,False,Luke79au,Phone number registration is dangerous,
2018-06-27 15:12:34,I literally typed like 10 letters and this app won’t let me sign up? never used it before and keeps saying unknown error or limited exceeded like what mate? get this fixed,1,False,Livetomusic,Won’t let me sign up,
2021-02-01 02:39:47,"Please add this option, it’s a good app, pretty complete but needs story or states.",4,False,Palolalien,Stories,
2024-09-08 08:12:27,"People nearby not work , no reply from anyone been over a week now all my contacts are gone",1,False,Kimandave618,Not happy,
2023-04-22 22:42:22,"This app no longer displays comments, possibly due to censorship. I’d avoid Telegram and find an alternative platform.",1,False,CurbedEnthusiasm,No longer displays comments,
2021-06-23 11:26:18,One morning telegram banned my account and I don’t know why. Can telegram please contact me on here and I can share the details. Thanks,1,False,unhumanno,Banned for no reason,
2019-05-15 09:25:56,Please make video and voice group calls Thankyou 💛,4,False,3zzyK,Um,
2021-01-12 23:19:49,Me and my gf sent so many message but today when I open my app all my message is gone?,2,False,Vhhxfgxss,My message went missing,
2019-06-18 01:07:03,Whenever I open the app it instantly crashes and can't use it. Never had issues in the past on my 7 plus.,1,False,Antonio0085,Crashes,
2018-05-24 10:15:36,Uninstalled and reinstalled the the app but call button missing and unable make calls.,1,False,Rangat100,Call button missing,
2024-01-20 12:52:46,When you send circle there are download into your gallery),1,False,alobodana,Circle without voice,
2018-12-12 06:09:43,"The best social media app ever
It blows your mind with its capabilities.",5,False,Cna.s,I love this app,
2022-06-01 13:15:58,Horrible app . Lot of junk groups are getting created everyday . Too many spam groups,1,False,cfdghytewq,Spam,
2020-09-10 10:45:19,Anyone who comes to me via another app to try to sell a product and use fake misleading accounts will get deleted off my phone and scored with one star. Unethical advertising. Not cool.,1,False,TH3 D3V1L,Tired of Liars,
2024-08-02 09:29:13,"Not working good on iPad and no update available from telegram team to Apple Store so bad 
Many error no bot open in this version",1,False,Syedjaan544885,Error,
2022-09-28 07:27:14,It doesn’t work no matter what I do. Or settings that I change,1,False,A3sal45,Voice and video call don’t work,
2020-11-21 13:38:45,App is getting crashed every time after upgrade to ios 14.2,1,False,uom-undergrad,App getting crashed when click on conversation,"{'id': 19294662, 'body': 'Sorry for the inconvenience. Can you please send us crash-log to qa@telegram.prg using instruction-video https://youtu.be/pYTwKAXeEsM. It’ll really help to investigate the issue. Thank you in advance! \n', 'modified': '2020-11-23T14:15:00Z'}"
2020-07-26 14:00:39,"Crashes every time i open it on my iPhone. 
iOS version 13.4, iPhone 7. Till yesterday everything was working.",1,False,AnshuOfficial1905,Crashes on my phone,
2024-07-03 16:12:05,Amazing that it’s not been looked at! It promotes channels that support open display of nudity both images and videos.,1,False,AlphaAbStar,Unlimited porn,
2023-01-29 09:44:14,"I got in the app and it asked for my number, I put it and I lost all my groups. I have no idea of what happened.",1,False,Carol19951994,Lost all groups,
2022-12-18 02:03:48,Every time I want to scroll up thru a chat it’s brings me back down,1,False,loushi187,Scrolling problem,
2022-06-19 10:45:53,"Import contacts wasn’t successful - <25%.
Doesn’t retain created contacts.
Won’t allow entry of phone number to send text.",1,False,Arfa_Dunga,Unusable,
2021-02-10 15:35:11,"I want to love it, but I only get notifications 70% of the time and secret chats aren't shared between devices.",3,False,Sherriselee,I want to love it but..,
2021-08-27 03:18:56,Seems Apple and the ios on iphone has disabled comments for some people I follow. Interesting how these devices meddle with up.,1,False,Thc007,App disables comments,
2023-05-28 04:36:58,"good app all it needs is face id login, wickr has it not sure why telegram doesn’t have this yet",5,False,kismasss,need face id,
2018-12-30 15:37:26,"Since the new update, the files are downloaded slower",2,False,SamArno,Downloading speed,"{'id': 6643510, 'body': 'Sorry for the inconvenience. Can you please contact us by email qa@telegram.org to provide more details about the issue.', 'modified': '2019-01-02T16:50:45Z'}"
2022-04-12 06:32:54,Used to be a great app. Now it’s just too much spam. Almost daily. Shame.,2,False,leeethal,Too much spam,
2020-05-31 02:08:11,List view is getting locked,1,False,sam_7_2020,Not able to scroll down,
2019-05-12 21:46:04,I never had an issue with verification on Whatsapp or other apps but this one simply doesn't work.,1,False,HollowSmart,I can't even make an account.,
2024-06-06 20:29:08,The app censors accounts forcing a return to web browser version. Until this changes the app remains useless,1,False,Buckers9651,Censorship is rife,
2021-01-17 09:52:33,Great app! Far better than Twitter Facebook!,5,False,steve smith 01,"Awsome app, love it!",
2023-01-05 05:57:32,App is a nightmare to use compared to other messaging apps out there and not all messages are end to end encrypted.,1,False,daisywalton,Telegram Review,
2022-11-10 08:17:49,"Topics should have been for all, not just groups over 200. 
Allow mirroring for video group chat. Badly needs it.",1,False,Bernieshakti,Topics and mirroring,
2021-12-20 11:36:24,The amount of spam is RIDICULOUS!!! I would prefer to have no phone than 300 messages a day.,1,False,amy.spurgeon,Download this if you love spam!,
2024-06-12 09:30:56,My plug never do me wrong,5,False,duwkaocheoapfusoapqodhxkspa,Plug,
2020-03-29 12:05:08,"Provide the Korean police ALL the Nth Room users' info. If not, Telegram is a bystander of sexual offenses against children.

Provide the Korean police ALL the Nth Room users' info. If not, Telegram is a bystander of sexual offenses against children.",1,False,중거,Donor delete any chat room for evidence,
2024-05-08 06:55:49,"I’ve been using telegram for years, but recently my account got restricted for spam, which I never did. 

Now I cannot send messages to chats or dm. And their Support team has been ignoring me for weeks. 

Completely disappointed. 
Stay away from this app.",1,False,leosmr163,Weird spam filter,
2023-09-23 11:08:37,"I updated my telegram and now its crashing every 3 seconds 
I have ipad pro 2022 please fix this",1,False,ipad pro (9.7)inch,crashing on ipad,
2023-06-03 04:01:38,Repeatedly getting unsolicited messages from strangers despite “privacy” settings. Do not use,1,False,JemimaNZ45,No privacy,
2023-04-21 09:33:03,Annoying spammers constantly get through,1,False,Hypnobluez,Too much spam,
2021-02-02 13:41:19,"This app will not accept my phone number (land line) so I can’t even start with it, and there is NO WAY IM GIVING telegram my mobile number. Very poor security.",1,False,tassiecelt,Won’t work for me,
2024-06-14 20:42:34,Every time I I open the app it freezes on me. Doesn’t seem to work at all.,1,False,Roffmat0,Keeps Freezing,
2020-03-25 12:26:16,Nth room - We need your cooperation,4,False,ssdficdjdbdhd,Nth room - We need your cooperation,
2021-05-31 02:17:42,sometimes when I log in I just found myself in a new group that I don’t even know I was invited in,1,False,Agndyjs,Gruppi,
2023-03-20 04:46:56,"Calls never ring properly, calls answered on PC keep ringing on phone.",1,False,TheCoops42,Utterly broken on iOS,
2022-06-17 02:03:16,Nearly every day I was breeding joined to a new group by some sort of spam robots. Deleted the app and got rid of it.,1,False,adfbnjv,Lots of spam,
2022-04-01 07:44:43,How do I delete this app permanently invasion of privacy lol pathetic,1,False,agodaisariot,Even after removing this app it still showing up,
2021-11-15 12:35:37,I downloaded this app with my nose!,5,False,DUMASimpp,Nose,
2024-04-12 00:44:45,App keeps crashing every time I try to open it . Fix it please .,1,False,lizthemuggle,App crashes,
2022-03-15 02:47:25,"The CEO of Telegram is another lackey of Klaus Schwab and his world genocide forum. He’s already started to threaten censorship, joining the thugs at big tech. Will be moving across to other platforms.",1,False,Pilotboy007,Another useless Klaus Schwab lackey,
2021-12-07 07:15:33,Love love love as an alternative to other social media apps... FREEDOM 🌈,5,False,WLMc4,WLMc4,
2018-10-01 00:55:46,"Why did you guys take away the “save incoming media” option.....
Bring it back. It’s difficult to save incoming media one by one.",1,False,saladq,Save incoming media.,"{'id': 6193298, 'body': ""This feature is came back few versions ago. Please, update the app if you're still didn't. If you have any troubles using Telegram, please email us qa@telegram.org."", 'modified': '2018-12-01T17:35:53Z'}"
2021-01-19 08:42:06,Wechat messenger are nothing,5,False,sleepyjoe!,the best message app,
2018-10-12 16:09:04,It was a good app long time ago but now every day goes to worse and worse. I’m not gonna use it anymore.,1,False,Renfejar,Many issues,"{'id': 5528395, 'body': 'Sorry for the inconvenience. We want to resolve problems, but we need your help. If you have time can you please email us the details about problems qa@telegram.org.', 'modified': '2018-10-16T18:46:08Z'}"
2024-05-08 18:00:38,Literally got scammed by the main wallet within telegram. Purchased USDt and it was never delivered. No reply from wallet support after days. DO NOT trust telegram crypto services.,1,False,benny038635,Scam app,
2022-06-02 08:10:10,No help with all the spam. I report it but nothing changes and no response.,1,False,Blokybloke,Sick of all the spam😡,
2021-07-22 16:07:12,i love this app..but i don’t know why suddenly my app always stuck..any solution?,4,False,HaniMohd90,why my telegram always hang..,
2021-10-04 20:36:52,Please,1,False,Hector9867,Notifications dont show when i am in another aplications,
2018-04-07 14:24:23,"It’s all good, would be nice to add video call and group call",3,False,Aplian,Add video call and group call,
2022-12-09 02:30:57,"Works great, but drains even an iPad’s ample battery in a day in background.",2,False,fractal_h,Battery drain,
2022-11-20 09:01:17,"It doesn’t work properly and can’t do anything 
Not happy 👎🏻👎🏻",1,False,マジクソなアプリ,Not working at all,
2022-04-12 06:56:23,There are so many spam groups set up at once it’s not worth me using this anymore.,1,False,Anthony Carbone,Spammy,
2020-03-29 12:20:57,"Provide the Korean police ALL the Nth Room users’ info.

If not, Telegram is a bystander of sexual offenses against children.",3,False,stupid nth room,Are you bystander?,
2023-11-02 17:09:28,"Stickers have become terribly displayed Have become transparent , please fix it",1,False,Ультра няшечка,Terrible update,
2022-11-08 02:16:43,Easygoing app easygoing hacking to much span hacking dogs on here need better protection to much virus  and spam,2,False,ifakefe,Overall,
2021-12-20 23:25:44,Too much fraud chat groups. Can't bare that.,3,False,湮叶,Fraud,
2023-09-25 15:48:11,I was updated telegram and now can not open the app,1,False,edris_sh97,Telegram is not working,
2019-05-26 12:18:55,Telegram demands my phone number and then hounds me for access to my contacts. No thanks!,1,False,Megaphat,Requires a phone number,
2024-05-07 15:45:54,The app is completely frozen,1,False,Musa789,Fix it,
2017-09-15 09:37:59,Messages are always missing and I have to delete and reinstall every timeI use the app.,1,False,STCYTHMS,Terrible,
2023-09-24 18:23:04,"I just updated my telegram , it does not work anymore! I can’t even open the app!!!",1,False,Matin.ah,Hi,
2023-11-30 11:55:49,Why doesn’t my Telegram connect to my email please,1,False,Bruner007,Not working in Australia????,
2020-03-25 10:19:45,"There are sexual crimes against girls and young women in telegram. The youngest victim is 11years old. We need telegram to cooperate to investigation. If telegram doesn’t cooperate, telegram is also accomplice. Telegram raise sexual offenders.",1,False,i need new updated one,Nth room - we need your cooperation.,
2019-09-23 11:26:19,I downloaded telegram app but I can use or delete it now it’s so annoying,1,False,shahmahmood,Can’t delete or use my telegram app,"{'id': 10849201, 'body': 'Sorry for the inconvenience. Can you please contact us by email qa@telegram.org to provide more details about the issue. Thanks in advance!\n', 'modified': '2019-09-23T20:23:39Z'}"
2019-09-06 14:40:45,so great,5,False,Xyan夕颜,The best app that I ever used,
2018-12-19 11:41:46,Doesn’t come with video calling. Just audio calling which isn’t good for hard of hearing and deaf people,1,False,RenateGen,Not a great app,
2022-05-26 02:52:34,Never had an app that spams as much as this one. 233 spam texts in less than a minute. Deleted.,1,False,TommyWiseau,YOUR INBOX WILL BE FULL OF SPAM,
2021-11-09 07:14:00,"Please have an out flow folder for unwanted invitations to chats.
Thanks",2,False,GeorgeOrwellWasHere,The spam is bad.,
2020-03-29 14:20:06,"Provide the korean police ALL the Nth - Room users' info.
If not, Telegram is a bystander of sexual offenses against children.",1,False,뚜뚜0976,"About the Nth Room, We need your cooperation",
2021-12-24 01:08:19,"Didn’t sent attachments 
When i try it hangs",1,False,hpa185,Bug,
2020-03-23 03:24:31,"But now it lags like you wouldn’t believe. I can’t even get messages, this app is so slow now. 😞",1,False,Shanneene83,It was good,
2018-10-08 08:00:47,"I have upgraded yesterday , not working properly.",1,False,moh8537fir6447,"I have up graded yesterday , not working properly",
2022-01-17 15:29:15,The app is down,3,False,Lauravenner17,App is down,
2021-02-19 04:33:05,Too similar to WA. I don’t need bright constant warning flags to hold me to ransom to turn on notifications.,1,False,user_9972112994,Annoying,
2023-12-01 21:34:32,Can’t get authenticated from a lost device? Solution- don’t use telegram.,1,False,Beez Kneez 13,Useless tfa,
2022-09-25 01:16:33,Notifications not working since iOS 16,1,False,Yebwulebdullah,Notifications not working since iOS 16,
2022-06-09 02:29:19,Never seen a platform with so much spam. Not worth the effort.,1,False,Aussiejdad,So much spam,
2022-05-14 02:30:17,Too many scammers on this app. I’m moving to Signal where there are no scammers.,1,False,BravoAlpha101st/Ammerachii,Scammer Problem,
2021-08-06 12:35:20,Group chats over consensual topics are removed without warning. App not to be trusted for privacy.,1,False,ashyboi88,Not private or trustworthy,
2020-07-16 06:30:13,"I can’t find the Telegram app with my iPhone10, all I can found is this telegram messenger, can you fix this???",1,False,bnmmio,Can’t find telegram app,
2024-08-05 05:14:04,What are you going to about your app? Are you going to fix it???,1,False,Muzzinator79,Scam,
2022-01-24 05:34:21,"The app is ok, but too much spam comes with this app.",2,False,NazzaTJ,Too much spam,
2019-08-14 19:35:46,I am from Kosovo and when I try tu put my number it doensn't work I dont know why pla fix this,1,False,ajav hsms,Doesn't work,"{'id': 10542121, 'body': 'Please send us your phone number sms@telegram.org. ', 'modified': '2019-09-05T22:58:10Z'}"
2024-09-19 22:38:52,"The app is bricked on iOS 18 and on iPhone 16. Perhaps a future update will fix, but for now it is 100% broken.",1,False,simonives,App is a brick,
2022-12-15 05:07:48,Veri good quality vedio.,5,False,shaon420,Nice app,
2022-04-07 23:48:10,.,2,False,Dave the Developer 2020,I just get a lot of crypto spam on it,
2021-12-04 07:00:48,When there is no protection and no accountability then you can’t trust the platform,1,False,mrspav100,There is no fraud protection so be very careful,
2018-06-10 07:16:06,cannot login after update. Plz fix it.,1,False,Director-D,cannot login plz fix,
2023-04-12 01:43:35,Money grab with new update don’t download,1,False,Kingzhshgshs,Money grab with new update,
2018-01-19 00:52:57,I pray hard. Bless Tinyballs.,5,False,Xwitch,The best platform to Unite the Brothers and Sisters of God,
2023-01-13 21:42:39,"Spambot limits accounts with no reason, no response from support",1,False,Serge Mal,No support,
2022-04-02 08:01:50,App has become unusable thanks to weekly mass spam events.,1,False,LeGerbs,SPAM,
2019-02-24 14:30:19,hide chat or archive chat option is badly needed.,3,False,sarahxselene,a missing feature,
2021-09-18 07:47:53,This app now becomes a tool for those who do illegal things. A terrible app ever.,1,False,Aissb,Law breaking.,
2020-09-17 09:25:11,Love telegram!,5,False,PipSqueakables,Love telegram. Scribble (iPadOS 14) doesn't work on it.,
2019-02-01 09:13:51,Keeps re-updating the same update.,1,False,Toby Neal,Keeps re-updating,"{'id': 7153027, 'body': 'The issue was on the AppStore side and fixed now. Please, try to update the app again.', 'modified': '2019-02-04T15:59:12Z'}"
2022-11-17 04:16:05,I can’t call anyone since it always says contacting,1,False,jidnene,R,
2022-03-18 08:38:27,Constant spam and scam mail bombardment. Up to 100 messages a day,1,False,qbgaydndjsmfjsu,Crypto and scam mail bombardment,
2024-03-04 00:02:13,data is not protected by end-to-end encryption.. and also many Kremlinists and their fakes🤦🏻‍♂️ Glory to Ukraine🇺🇦🇺🇦🇺🇦,1,False,T-750,Telegram working for saint-peterburg,
2021-07-31 10:32:54,Looks old fashioned. Clunky to use,2,False,Fizzburger,Clunky,
2017-12-31 03:34:52,Great work on closing down channels used by Iranian protesters. You have really shown your loyalty to your users. Congratulations.,1,False,Kodewulf,Telegram as censorship tool,
2024-01-09 20:36:43,Do not get rid of users committing fraud and do not respond to messages to admin team.,1,False,rgoddard2384,Support Fraud,
2023-05-28 22:01:16,That’s deceitful,1,False,Canberran Dave,Promoted as proPrivacy but you need my mobile number,
2022-06-09 11:16:38,Constantly bombarded by spam crypto marketing there is no way to stop this.,1,False,JabbaJib,Horrid,
2021-07-17 11:51:26,Just look,1,False,Meddicc,Look how many 1 stars,
2018-10-01 07:32:06,"If you quit the app, the music stops
Plz fix this asap!!",2,False,Mrkousha,Music,"{'id': 6193296, 'body': ""This issue is fixed few versions ago. Please, update the app if you're still didn't. If you have any troubles using Telegram, please email us qa@telegram.org."", 'modified': '2018-12-01T17:35:31Z'}"
2020-03-25 11:44:50,Please consider cooperating with our government for victims,1,False,aussiekorr,"Nth room- we need your cooperation, please consider helping our government 🙏",
2022-05-17 08:43:48,"Dear developer, please add a real way to get rid of these spam please. Thanks.",1,False,Warga Mampang,Spam platform,
2024-08-13 02:12:40,"It’s not safe massager application,too many fraud activity 😡",1,False,U1811,Fraudulent application,
2020-03-29 13:02:20,"Provide the Korean police ALL the Nth Room users' info. If not, Telegram is a bystander of sexual offenses against children",1,False,국민엡쓸액,Nth room - we need your cooperation.,
2020-03-29 12:41:19,"Provide the Korean police ALL the Nth room users’ info. If not, Telegram is a bystander of sexual offences against children.",1,False,JadeS321,We need your cooperation,
2018-06-10 16:14:36,"Offer your app to adults, treat them like adults and stop censoring groups.",1,False,Luketh Dragon,“17+ Unrestricted” Still being censored.,
2024-04-20 19:28:01,The story litle l need much story,4,False,Katx47,Mahmood,
2022-12-12 13:33:47,"Yeah was good here inf what I needed till the pigs went herdin in , dogs",3,False,Uncle bassy,Cop trap,
2020-09-23 11:43:11,"props to the devs for making such a powerful yet light and brilliant app. good stuff, thanks",5,False,joshy.21.boy,great,
2022-06-22 00:05:09,"This app is a scam , don’t use will rip you off",1,False,osama bendova,Scam alert,
2023-09-24 18:44:32,"it was great app. best functionalities.
but last few version is crashing all the times.",1,False,enazemi,new version crashes all the time,
2022-11-05 04:15:47,"This app should be removed, it’s just a porn hookup site",1,False,shazzymc68,Disgusting,
2018-01-04 07:39:34,"Bad GRAPHIC USER INTERFACE cant access channels, dont know where to , not intuitive at all",1,False,JT171837,Navigation,
2022-11-05 04:30:23,My app doesn’t work rn,1,False,McKenziePSL,Doesn’t work,
